非洲	Afrique
分類:Tseu-mìn	Catégorie:Éclairage
分類:Phòng-châ-phú	Catégorie:Pendjab
模板:Chûng-fà Mìn-koet Hàng-chṳn Khî-va̍k	Modèle:Palette Administration territoriale de Taïwan
分類:Lie̍t-yî-tha̍t-sén	Catégorie:Province de Lérida
甲型流感病毒H7N9亞型	Influenzavirus A sous-type H7N9
分類:Sat-là-kô-sat-sén	Catégorie:Province de Saragosse
模板:HUN	Modèle:Hongrie
模板:Yin-thu-nì-sî-â	Modèle:Palette Provinces d'Indonésie
分類:User hak-2	Catégorie:Utilisateur hak-2
Vòng-phûng	Guêpe
模板:Kóng-sî Hàng-chṳn Khî-va̍k	Modèle:Palette Guangxi
模板:Kóng-tûng Hàng-chṳn Khî-va̍k	Modèle:Palette Guangdong
分類:User en-1	Catégorie:Utilisateur en-1
分類:User de-1	Catégorie:Utilisateur de-1
Li̍t-thoi-chṳ-song	Premier livre des Chroniques
Liû-khiû Khiùn-tó	Îles Ryūkyū
模板:User ru-3	Modèle:Utilisateur ru-3
模板:User nl-3	Modèle:Utilisateur nl-3
模板:Sîn-pet-sṳ	Modèle:Palette District de New Taipei
模板:Si-chhôn Hàng-chṳn Khî-va̍k	Modèle:Palette Sichuan
2013-ngièn Lù-sân Thi-chṳ́n	Séisme de 2013 au Sichuan
Yòng-ya̍p-é	Rhopalocères
Chûng-koet Chhèu-thoi	Chronologie des dynasties chinoises
Ngiên-kiu-só	Graduate school
模板:Style/IPA	Modèle:Style/IPA
模板:Style/yid	Modèle:Style/yid
模板:Ping	Modèle:Notif
IPhone 5S	IPhone 5s
IPhone 5C	IPhone 5c
Sûng-kú Lô-siên	Double-hélice
Yun Hyon-seok	Yun Hyon-seok
特殊:最近更改	Spécial:Modifications récentes
馬來西亞航空17號班機空難	Vol 17 Malaysia Airlines
