非洲	Afrique
偉易達	VTech
愛爾蘭國立大學	Université nationale d'Irlande
皇帝蟹	Lithodidae
睏唔着	Insomnie
朗訊	Lucent Technologies
羅浮山	Mont Luofu
Mon	Mon
石崗機場	Aérodrome de Shek Kong
歐巴布威啦藝術中心	Yerba Buena Center for the Arts
2006年5月	Mai 2006
標誌	Logotype
Van McCoy	Van McCoy
蝴蝶園	Papillonneraie
海洋管理委員會	Marine Stewardship Council
花木蘭 (2009年電影)	Mulan, la guerrière légendaire
馬利亞	Maria
物品用水	Eau virtuelle
前1410年代	Années 1410 av. J.-C.
反切	Fanqie
楊慕琦	Mark Aitchison Young
布旺倫芝士	Provolone piquant
單膛室手槍	Pistolet (arme)
佛手	Main de Bouddha
石神良訓	Yoshinori Ishigami
錦蛇	Elaphe
新聞從業員	Journaliste
勇氣號步兵坦克	Valiant (char)
頭泥	Croûte de lait
日本捉鯨	Programme de recherche japonais sur les baleines
閏日 (法國共和曆)	Jour complémentaire du calendrier républicain
閩越	Minyue
CAMEL評級制度	CAMELS ratings
電線	Câble électrique
幺半範疇	Catégorie monoïdale
馬蹄蘭	Zantedeschia aethiopica
大漢族主義	Chauvinisme Han
蠟蟬科	Fulgoridae
2013年死	Décès en 2013
日式火鍋	Nabe (cuisine)
遺書	Lettre d'adieu (suicide)
排骨	Carré (viande)
性幻想	Fantasme (sexualité)
本土主義	Nativisme (politique)
彩數	Chance
Category:生態學	Catégorie:Écologie
水黃皮	Millettia pinnata
男性主義	Masculinisme
邪骨	Massage érotique
前1010年代	Années 1010 av. J.-C.
撒母耳記上	Premier livre de Samuel
亞美尼亞文維基百科	Wikipédia en arménien
Neoplan Centroliner	Neoplan Centroliner
都市日報	Metro (journal gratuit)
名鑄	The Masterpiece
Category:奧運會	Catégorie:Jeux olympiques
Category:哲學	Catégorie:Philosophie
Category:心理學	Catégorie:Psychologie
Category:佛教	Catégorie:Bouddhisme
Category:基督教	Catégorie:Christianisme
Category:印度教	Catégorie:Hindouisme
Category:伊斯蘭教	Catégorie:Islam
Category:猶太教	Catégorie:Judaïsme
企	Station debout
巴斯光年	Buzz l'Éclair
並集公理	Axiome de la réunion
前1580年代	Années 1580 av. J.-C.
稻草人	Épouvantail
密碼強度	Robustesse d'un mot de passe
沙盤	Sandbox
前1200年代	Années 1200 av. J.-C.
前1250年代	Années 1250 av. J.-C.
前1300年代	Années 1300 av. J.-C.
方向性	Sens 5' vers 3'
分裂域	Corps de décomposition
Edemir Rodríguez Mercado	Edemir Rodríguez
前1340年代	Années 1340 av. J.-C.
前1360年代	Années 1360 av. J.-C.
下風群島	Îles Sous-le-Vent (Polynésie)
牛油貓悖論	Paradoxe du chat beurré
標準軌	Voie normale
前1650年代	Années 1650 av. J.-C.
2006年10月	Octobre 2006
前1350年代	Années 1350 av. J.-C.
巴黎聖母院 (搞清楚)	Notre-Dame de Paris
湯羹	Cuillère à soupe
統計分析系統	SAS (langage)
1790年美國人口普查	Recensement des États-Unis de 1790
皇室	Liste de généalogies impériales, royales et princières
三角游水褲	Slip de bain
Aborigine	Aborigène
頓涅茨克州	Oblast de Donetsk
羊咩鬚	Barbiche
Wall	Wall
Galneryus	Galneryus
龐蝶菈磯廊娜	Porntip Nakhirunkanok
邪惡聖經	Bible vicieuse
雨褸	Imperméable
前1220年代	Années 1220 av. J.-C.
伊哥伏察玆	Igor Vovchanchyn
梳打	Soda (homonymie)
Orange	Orange
烏爾古爾山	Urgull
溫哥華巨人	Giants de Vancouver
南水北調	Transfert d'eaux sud-nord
2013年4月	Avril 2013
硒嘅同位素	Isotopes du sélénium
空集公理	Axiome de l'ensemble vide
英國利蘭汽車公司	British Leyland
渠	Fossé (infrastructure)
香港流浪足球會	Biu Chun Rangers Football Club
Wong	Wong
前1160年代	Années 1160 av. J.-C.
前1280年代	Années 1280 av. J.-C.
安全頭盔	Casque de protection pour l'industrie
上海長江隧橋	Pont nord de Chongming
奧斯卡·杜亞迪	Óscar Duarte
溫莎大學	Université de Windsor
捕魚蛛	Dolomedes
艮卦	Gèn
Perkins Engines	Perkins (entreprise)
士啤呔	Roue de secours
馬鞍山 (香港市鎮)	Ma On Shan (ville)
店舖攤檔	Tekiya
奧運站	Olympic (MTR)
觀塘站	Kwun Tong (MTR)
調景嶺站	Tiu Keng Leng (MTR)
巴波亞	Balboa (Panama)
烏茲別克文維基百科	Wikipédia en ouzbek
臘八	Festival de Laba
𢆡罅	Sillon intermammaire
灰北極熊	Grolar
2012/13年度香港甲組足球聯賽	Championnat de Hong Kong de football 2012-2013
鷹	Aigle
冷戰時間表	Chronologie de la guerre froide
前1470年代	Années 1470 av. J.-C.
大亞灣	Baie de Dàyà
葵扇 (啤牌)	Pique (carte à jouer)
啲打	Suona
夜郎	Yelang
詐死	Thanatose
杯	Coupe (récipient)
坪洲	Île de Peng Chau
香港站	Hong Kong (MTR)
九龍站 (香港)	Kowloon Station
銅鑼灣站	Causeway Bay (MTR)
柴灣站	Chai Wan (MTR)
張露	Chang Loo
Pret A Manger	Pret A Manger
許仕仁	Rafael Hui
吊墜	Pendentif (bijou)
量子羣	Groupe quantique
Radical	Radical
徐子珊	Kate Tsui
西九龍站 (廣深港高速鐵路)	West Kowloon Terminus
黑社會 (電影)	Election (film)
PTU (電影)	PTU (film)
吳	Wu
鐵血戰士	Univers de Predator
正則局部環	Anneau local régulier
賭骰仔	Sic bo
眾議院	Chambre des représentants
兌卦	Duì
查美古洛文	Chamicuro
2013年5月	Mai 2013
第15屆日本眾議院議員總選舉	Élections législatives japonaises de 1924
裙	Jupe
愉景灣	Discovery Bay
冚嘭唥	Tout
絕命詩	Poème d'adieu
人踩人	Bousculade
利園 (建築)	Manulife Plaza
薩拉馬卡河	Saramacca (fleuve)
塔勒薛斯高原	Dôme de Tharsis
楊千嬅	Miriam Yeung
電車站	Station de tramway
環球小姐組織	Organisation de Miss Univers
郵差	Facteur (métier)
月下老人	Vieillard sous la lune
鎵嘅同位素	Isotopes du gallium
前1430年代	Années 1430 av. J.-C.
女陰	Vulve
Sti	STI
木欖	Bruguiera gymnorhiza
溴嘅同位素	Isotopes du brome
盧氏小樹蛙	Liuixalus romeri
艾力拉布彎	Éric Lapointe
鞍鋼股份	Ansteel
法格內	Raimundo Fagner
唱片舖	Disquaire
容祖兒	Joey Yung
蟶子	Ensis arcuatus
唐伯虎	Tang Yin
電子遊戲	Jeu électronique
黑社會II:以和為貴	Election 2
梭子蟹科	Portunidae
廢除	Abolition
2007年9月	Septembre 2007
雪梨天鵝隊 (澳式足球)	Sydney Swans
前1310年代	Années 1310 av. J.-C.
香港瘰螈	Paramesotriton hongkongensis
深圳河	Rivière Shenzhen
宮村優子	Yūko Miyamura
丁子霖	Ding Zilin
尋羊冒險記	La Course au mouton sauvage
水族館	Aquarium public
前1510年代	Années 1510 av. J.-C.
銀海棗	Phoenix sylvestris
經典羣	Groupe classique
鍺嘅同位素	Isotopes du germanium
英雄救美	Demoiselle en détresse
葛地尼殊	Côte-des-Neiges
比迪麗	Videl
飛天紅中俠	Ralph Super-héros
飛蛙	Grenouille volante
安全質數	Nombre premier sûr
石壆	Mur Jersey
煙三文魚	Saumon fumé
Wingman	Wingman
四角號碼	Méthode des quatre coins
忌廉梳打	Cream soda
Berkhof	Berkhof
拗柴	Entorse de la cheville
黎剎公園	Rizal Park
Earth	Earth
Alicante Bouschet	Alicante Bouschet
水瓜	Courge éponge
凱爾蓋朗海台	Plateau de Kerguelen
貓紙	Antisèche
衞三畏	Samuel Wells Williams
主力牆	Mur porteur
法比奧	José Fábio Alves Azevedo
基本轉錄因子	Facteur général de transcription
冰島革命	Révolution islandaise
馮坤	Feng Kun
地標	Point de repère
傅洛倫泰因何夫曼	Florentijn Hofman
倫巴底文維基百科	Wikipédia en limbourgeois
土爾扈特	Torgut
宣光	Province de Tuyên Quang
氡嘅同位素	Isotopes du radon
滑鼠蛇	Ptyas mucosa
Centre Point	Centre Point
經濟全球化	Mondialisation économique
明珠台	TVB Pearl
千葉徹彌	Tetsuya Chiba
2006年環球小姐競選	Miss Univers 2006
逆反票	Vote blanc
銅綠	Vert-de-gris
飯鏟頭	Naja atra
鈁嘅同位素	Isotopes du francium
聖鬥士星矢 (動畫)	Liste des épisodes de Saint Seiya
青環海蛇	Hydrophis cyanocinctus
2006年行星重新解釋	Définition des planètes de l'Union astronomique internationale
密佗僧	Litharge
拿破侖山道	Via Monte Napoleone
舞·舞·舞	Danse, danse, danse
正交基	Base de Hilbert
香港四季酒店	Four Seasons Hotel Hong Kong
愛爾蘭 (搞清楚)	Ireland
不丹皇軍	Armée royale du Bhoutan
Forvo	Forvo
港鐵車站一覽	Liste des stations du MTR de Hong Kong
矮行星候選	Liste de planètes naines potentielles
花浪蛇	Amphiesma stolatum
乾卦	Qián
波葛列查	Bochotnica
平	平
筆跡	Écriture manuscrite
FREEDOM-PROJECT	Freedom Project
唐寧街11號	11 Downing Street
堤岸 (越南)	Cholon
茶几	Table basse
許瑋甯	Tiffany Hsu
造王者	Faiseur de rois
狄仁傑之通天帝國	Détective Dee : Le Mystère de la flamme fantôme
山瑞	Palea steindachneri
Irizar	Irizar
紐芬蘭標準時間	Heure normale de Terre-Neuve
魁北克日	Fête nationale du Québec
東北易幟	Réunification chinoise de 1928
伊拉克和黎凡特伊斯蘭國	État islamique (organisation)
快勞	Classeur à attaches
吐蕃	Empire du Tibet
百葉窗	Jalousie (architecture)
楊昊 (女排運動員)	Yang Hao
合桃	Noyer
日本小姐	Miss Japon
大碼頭	Grande jetée de Weston-super-Mare
民眾	Peuple
粵文	Cantonais écrit
伊瓦莉斯聯盟	Ivalice
2005年安曼炸彈襲擊	Attentats du 9 novembre 2005 à Amman
門閂	Verrou
ASM太平洋	ASM International
沙嗲	Saté (condiment)
國際中華小姐競選	Miss Chinese International
反町康治	Yasuharu Sorimachi
中日韓統一表意文字擴展區C	Table des caractères Unicode/U2A700
前1400年代	Années 1400 av. J.-C.
新澳門學社	Association Nouveau Macao Démocratique
大澳	Tai O
鉭嘅同位素	Tantale 180m
前1440年代	Années 1440 av. J.-C.
第17屆日本眾議院議員總選舉	Élections législatives japonaises de 1930
香港地理	Géographie de Hong Kong
Leech 晶格	Réseau de Leech
垂枝紅千層	Callistemon viminalis
柱谷幸一	Koichi Hashiratani
內山勝	Masaru Uchiyama
砷嘅同位素	Isotopes de l'arsenic
萊·占士·他拔利	Roy Tarpley
民主運動	Mouvement démocratique chinois
銅嘅同位素	Isotopes du cuivre
前1460年代	Années 1460 av. J.-C.
木村和司	Kazushi Kimura
池田司信	Shinobu Ikeda
踎	Position accroupie
巽卦	Xùn
字母	Graphème
前1420年代	Années 1420 av. J.-C.
法蘭森洛克	Frank Shamrock
RENTRER EN SOI	Rentrer en Soi
食神 (電影)	The God of Cookery
鋇嘅同位素	Isotopes du baryum
馬口鐵	Fer-blanc
前1480年代	Années 1480 av. J.-C.
臘腸	Lap cheong
參議院	Sénat
銀葉樹	Toto margot
鴕鳥屬	Autruche
國民議會 (不丹)	Assemblée nationale (Bhoutan)
白咖啡	Ipoh white coffee
世界宣明會	World Vision International
前1190年代	Années 1190 av. J.-C.
膠遼官話	Mandarin jiaoliao
夏	Xia
澳門歷史城區	Centre historique de Macao
第2屆印尼總統選舉	Élection présidentielle indonésienne de 2009
曾氏	Zeng
西南官話	Mandarin du Sud-Ouest
美的	Midéa
祖利亞·馬蘭達	Junior Malanda
韓國服役獎章	Korean Service Medal
紅茄苳	Rhizophora mucronata
曾誠	Zeng Cheng
長春站	Gare de Changchun
力寶中心	Lippo Centre
無錫地鐵	Métro de Wuxi
朱芳雨	Zhu Fangyu
雙曲型偏微分方程	Équation aux dérivées partielles hyperbolique
擎天半島	The Sorrento
牛大力	Millettia
Tata Hispano	Tata Hispano
Noge	Noge
廣東華南虎籃球會	Guangdong Southern Tigers
冥鏹	Billet funéraire
蘇彎話	Joual
護法之役	Mouvement de protection de la constitution
亞當哈努斯卡	Adam Haluska
震卦	Zhèn
第20屆日本眾議院議員總選舉	Élections législatives japonaises de 1937
第19屆日本眾議院議員總選舉	Élections législatives japonaises de 1936
米米索德烈	Benjamin de Almeida Sodré
選美活動	Concours de beauté
香港摩天大樓	Liste des plus hauts immeubles de Hong Kong
末日危城：亞蘭納傳奇	Dungeon Siege: Legends of Aranna
曉廬	Highcliff
格雷西家族	Famille Gracie
環保團體	Liste d'organisations environnementales
逆反心理	Psychologie inversée
AMD Athlon處理器一覽	Liste des microprocesseurs AMD Athlon
华夏	Huaxia
過樹榕	Ptyas korros
白米	Riz blanc
暨南大學	Université Jinan
也斯	Ye Si
蝙蝠俠	Batman
香港足總盃	Coupe de Hong Kong de football
喜劇之王 (電影)	Le Roi de la comédie
玉蒲團之偷情寶鑑	Sex and Zen
淑女定老虎	La Femme ou le Tigre ?
赫捷臣	Tommy Hutchison
大戲	Opéra cantonais
馬達加斯加動物	Faune de Madagascar
君臨天下	The Harbourside
錦屏藤	Cissus verticillata
香港瀑蛙	Amolops hongkongensis
紫沙蛇	Psammodynastes pulverulentus
斑腿泛樹蛙	Polypedates megacephalus
海星 (船)	Kaisei
平頦海蛇	Hydrophis curtus
人人為我，我為人人	Unus pro omnibus, omnes pro uno
相思豆	Adenanthera pavonina
大葉榕	Ficus virens
蘇木	Caesalpinia sappan
達達尼爾條約	Traité des Dardanelles
尤美	Yumi Ishiyama
糖水	Tong sui
龍眼雞	Laternaria candelaria
Category:C++	Catégorie:C++
Dymo機	Étiqueteuse
唐寧街12號	12 Downing Street
漸雷獸	Brontops
島式月台	Quai central
以偏概全	Échantillon biaisé
偷嘢	Vol (droit)
將軍澳	Tseung Kwan O
Youtube orchestra	YouTube Symphony Orchestra
芝士三文治	Grilled cheese
側式月台	Quai latéral
烏節路	Orchard Road
廣西平話	Pinghua
羊奶	Lait de brebis
一件頭	Maillot de bain une pièce
陸秀夫	Lu Xiufu
前1450年代	Années 1450 av. J.-C.
櫃	Cabinet (meuble)
澳門特別行政區行政長官	Chef de l'exécutif de Macao
香港特別行政區行政長官	Chef de l'exécutif de Hong Kong
壯族通史	Histoire générale de la Zhuang
西安鼓樓	Tour du tambour de Xi'an
前1210年代	Années 1210 av. J.-C.
西海岸鷹隊 (澳式足球)	West Coast Eagles
凱旋門 (香港)	The Arch
睡公主城堡	Château de la Belle au bois dormant
中國方言	Chinois parlé
鴛鴦 (嘢飲)	Yuanyang (boisson)
中國中央電視台春節聯歡晚會	Gala de Nouvel An de CCTV
1998年5月印尼騷亂	Émeutes de Jakarta de mai 1998
鐵達時	Solvil et Titus
芝麻	Sésame
2011/12年度香港甲組足球聯賽	Championnat de Hong Kong de football 2011-2012
坎卦	Kǎn
新寧 (扶綏)	Bourg de Xinning
San	San
三文魚	Saumon
干諾道中50號	50 Connaught Road Central
柳橋	Bourg de Liuqiao
渠舊	Bourg de Qujiu
渠黎	Bourg de Quli
阿朗·哥斯免斯基	Aaron Kosminski
渥太華協議	Accords d'Ottawa
機場站 (香港)	Airport (MTR)
煉奶	Lait concentré sucré
申海	Sandhamn (Värmdö)
賭聖	All for the Winner
硬枝黃蟬	Allamanda schottii
盛智文	Allan Zeman
博米爾卡	Alvaro Bomilcar
法國共和二年	An II
法國共和三年	An III
法國共和四年	An IV
法國共和九年	An IX
法國共和元年	An I du calendrier républicain
法國共和七年	An VII
法國共和五年	An V
法國共和六年	An VI
法國共和八年	An VIII
法國共和十年	An X
法國共和十一年	An XI
法國共和十二年	An XII
法國共和十三年	An XIII
法國共和十四年	An XIV
安娜塔西亞島	Anastasia Island
罐頭	Boite de conserve
前1240年代	Années 1240 av. J.-C.
前1370年代	Années 1370 av. J.-C.
前1390年代	Années 1390 av. J.-C.
前1490年代	Années 1490 av. J.-C.
前1500年代	Années 1500 av. J.-C.
前1520年代	Années 1520 av. J.-C.
前1530年代	Années 1530 av. J.-C.
前1560年代	Années 1560 av. J.-C.
前1600年代	Années 1600 av. J.-C.
前1590年代	Années 1590 av. J.-C.
前1610年代	Années 1610 av. J.-C.
前1620年代	Années 1620 av. J.-C.
前1640年代	Années 1640 av. J.-C.
前1660年代	Années 1660 av. J.-C.
前1670年代	Années 1670 av. J.-C.
前1680年代	Années 1680 av. J.-C.
前1690年代	Années 1690 av. J.-C.
前850年代	Années 850 av. J.-C.
六度分隔	Six degrés de séparation
東門	Bourg de Dongmen
山圩	Bourg de Shanxu
岜盆	Canton de Bapen
東羅	Bourg de Dongluo
龍頭	Canton de Longtou
中東 (扶綏)	Bourg de Zhongdong
昌平	Canton de Changping
沙田機場	RAF ShaTin
八角	Badianier de Chine
哈德遜灣區 (魁北克省)	Baie-d'Hudson
Template:Location map USA Hawaii	Modèle:Géolocalisation/Hawaï
扒龍舟	Bateau-dragon (discipline)
HotCha	HotCha (groupe)
建國大業	The Founding of a Republic
咪錶	Mètre (homonymie)
燒賣	Bouchon (bouchée de viande)
腐乳	Tofu fermenté
東涌 (香港)	Tung Chung
笠衫	Maillot de corps
政治漫畫	Dessin de presse
石笋礮臺	Fort de Fan Lau
香港海防博物館	Hong Kong Museum of Coastal Defence
綠寶石海岸	Emerald Coast
巴士總站	Terminus d'autobus
巨鴨	Rubber Duck
三花	Carnation (marque)
聖約翰座堂	Cathédrale Saint John de Hong Kong
Television	Télévision (homonymie)
人瑞	Centenaire
Category:楔位文章	Catégorie:Wikipédia:ébauche
Category:維基百科管理	Catégorie:Espace Wikipédia
Category:行星	Catégorie:Planète
Category:音樂楔類	Catégorie:Wikipédia:ébauche musique
Category:文化楔類	Catégorie:Wikipédia:ébauche culture
Category:文化	Catégorie:Culture
Category:維基百科分類	Catégorie:Espace Catégorie
Category:年	Catégorie:Année
Category:人文科學	Catégorie:Sciences humaines et sociales
Category:大洲	Catégorie:Continent
Category:地質學	Catégorie:Géologie
Category:表	Catégorie:Liste
Category:飛機	Catégorie:Type d'aéronef
角果木	Ceriops tagal
1989/90年度香港甲組足球聯賽	Championnat de Hong Kong de football 1989-1990
1988/89年度香港甲組足球聯賽	Championnat de Hong Kong de football 1988-1989
1990/91年度香港甲組足球聯賽	Championnat de Hong Kong de football 1990-1991
1991/92年度香港甲組足球聯賽	Championnat de Hong Kong de football 1991-1992
1992/93年度香港甲組足球聯賽	Championnat de Hong Kong de football 1992-1993
1993/94年度香港甲組足球聯賽	Championnat de Hong Kong de football 1993-1994
1994/95年度香港甲組足球聯賽	Championnat de Hong Kong de football 1994-1995
1996/97年度香港甲組足球聯賽	Championnat de Hong Kong de football 1996-1997
1997/98年度香港甲組足球聯賽	Championnat de Hong Kong de football 1997-1998
1995/96年度香港甲組足球聯賽	Championnat de Hong Kong de football 1995-1996
1998/99年度香港甲組足球聯賽	Championnat de Hong Kong de football 1998-1999
1999/00年度香港甲組足球聯賽	Championnat de Hong Kong de football 1999-2000
2000/01年度香港甲組足球聯賽	Championnat de Hong Kong de football 2000-2001
2002/03年度香港甲組足球聯賽	Championnat de Hong Kong de football 2002-2003
2003/04年度香港甲組足球聯賽	Championnat de Hong Kong de football 2003-2004
2001/02年度香港甲組足球聯賽	Championnat de Hong Kong de football 2001-2002
2004/05年度香港甲組足球聯賽	Championnat de Hong Kong de football 2004-2005
